date,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1997117,-76.6,-42.2,1,-76.4276,-42.2423,1,0,0,0,0,0,0,14,6
1997118,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997119,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997120,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997121,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997122,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997123,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997124,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997125,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997126,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997127,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997128,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997129,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997130,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997131,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997132,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997133,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997134,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997135,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997136,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997137,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997138,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997139,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997140,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997141,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997142,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997143,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997144,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997145,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997146,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997147,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997148,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997149,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997150,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997151,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997152,-76.6,-42.2,1,-76.4276,-42.2423,1,0,0,0,0,0,0,14,6
1997153,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997154,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997155,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997156,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997157,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997158,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997159,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997160,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997161,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997162,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997163,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997164,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997165,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997166,-76.6,-42.2,1,-76.4276,-42.2423,1,0,0,0,0,0,0,14,6
1997167,-76.6,-42.2,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997168,-76.6,-42.2,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997169,-76.6,-42.2,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997170,-76.6,-42.2,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997171,-76.6,-42.2,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997172,-76.6,-42.2,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997173,-76.6,-42.2,1,-76.4276,-42.2423,1,0,0,0,0,0,0,14,6
1997174,0,0,0,-76.4276,-42.2423,1,0,0,0,0,0,0,0,0
1997194,-76.6,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1997208,-76.6,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1997222,-76.6,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1997223,-76.6,-42.2,0,0,0,0,0,0,0,0,0,0,0,0
1997224,-76.6,-42.2,0,0,0,0,0,0,0,0,0,0,0,0
1997225,-76.6,-42.2,0,0,0,0,0,0,0,0,0,0,0,0
1997226,-76.6,-42.2,0,0,0,0,0,0,0,0,0,0,0,0
1997227,-76.6,-42.2,0,0,0,0,0,0,0,0,0,0,0,0
1997228,-76.6,-42.2,0,0,0,0,0,0,0,0,0,0,0,0
1997229,-76.6,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1997230,-76.585,-42.2554,0,0,0,0,0,0,0,0,0,0,0,0
1997231,-76.546,-42.3983,0,0,0,0,0,0,0,0,0,0,0,0
1997232,-76.4917,-42.5936,0,0,0,0,0,0,0,0,0,0,0,0
1997233,-76.4311,-42.8064,0,0,0,0,0,0,0,0,0,0,0,0
1997234,-76.373,-43.0017,0,0,0,0,0,0,0,0,0,0,0,0
1997235,-76.3264,-43.1446,0,0,0,0,0,0,0,0,0,0,0,0
1997236,-76.3,-43.2,1,0,0,0,0,0,0,0,0,0,14,6
1997250,-76.2,-43.1,1,0,0,0,0,0,0,0,0,0,14,6
1997271,-76.2,-43.2,1,0,0,0,0,0,0,0,0,0,14,6
1997299,-76.2,-43.1,1,0,0,0,0,0,0,0,0,0,14,6
1997313,-76.2,-43.1,1,0,0,0,0,0,0,0,0,0,14,6
1997334,-76.2,-42.65,1,0,0,0,0,0,0,0,0,0,14,6
1997348,-76.25,-42.15,1,0,0,0,0,0,0,0,0,0,14,6
1997362,-76.2,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1997363,-76.2,-42.4114,0,0,0,0,0,0,0,0,0,0,0,0
1997364,-76.2,-42.7946,0,0,0,0,0,0,0,0,0,0,0,0
1997365,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1998039,-76.3,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998040,-76.3,-42.7724,0,0,0,0,0,0,0,0,0,0,0,0
1998041,-76.3,-42.7189,0,0,0,0,0,0,0,0,0,0,0,0
1998042,-76.3,-42.6492,0,0,0,0,0,0,0,0,0,0,0,0
1998043,-76.3,-42.5729,0,0,0,0,0,0,0,0,0,0,0,0
1998044,-76.3,-42.4996,0,0,0,0,0,0,0,0,0,0,0,0
1998045,-76.3,-42.4387,0,0,0,0,0,0,0,0,0,0,0,0
1998046,-76.3,-42.4,1,0,0,0,0,0,0,0,0,0,14,6
1998060,-76.2,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1998061,-76.2055,-42.2388,0,0,0,0,0,0,0,0,0,0,0,0
1998062,-76.2198,-42.3388,0,0,0,0,0,0,0,0,0,0,0,0
1998063,-76.2394,-42.4755,0,0,0,0,0,0,0,0,0,0,0,0
1998064,-76.2606,-42.6245,0,0,0,0,0,0,0,0,0,0,0,0
1998065,-76.2802,-42.7612,0,0,0,0,0,0,0,0,0,0,0,0
1998066,-76.2945,-42.8612,0,0,0,0,0,0,0,0,0,0,0,0
1998067,-76.3,-42.9,1,0,0,0,0,0,0,0,0,0,14,6
1998081,-76.3,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998102,-76.2,-42.3,1,0,0,0,0,0,0,0,0,0,14,6
1998103,-76.2,-42.3055,0,0,0,0,0,0,0,0,0,0,0,0
1998104,-76.2,-42.3198,0,0,0,0,0,0,0,0,0,0,0,0
1998105,-76.2,-42.3394,0,0,0,0,0,0,0,0,0,0,0,0
1998106,-76.2,-42.3606,0,0,0,0,0,0,0,0,0,0,0,0
1998107,-76.2,-42.3802,0,0,0,0,0,0,0,0,0,0,0,0
1998108,-76.2,-42.3945,0,0,0,0,0,0,0,0,0,0,0,0
1998109,-76.2,-42.4,1,0,0,0,0,0,0,0,0,0,14,6
1998110,-76.2055,-42.3889,0,0,0,0,0,0,0,0,0,0,0,0
1998111,-76.2198,-42.3603,0,0,0,0,0,0,0,0,0,0,0,0
1998112,-76.2394,-42.3213,0,0,0,0,0,0,0,0,0,0,0,0
1998113,-76.2606,-42.2787,0,0,0,0,0,0,0,0,0,0,0,0
1998114,-76.2802,-42.2397,0,0,0,0,0,0,0,0,0,0,0,0
1998115,-76.2945,-42.2111,0,0,0,0,0,0,0,0,0,0,0,0
1998116,-76.3,-42.2,1,0,0,0,0,0,0,0,0,0,14,6
1998117,-76.2945,-42.2332,0,0,0,0,0,0,0,0,0,0,0,0
1998118,-76.2802,-42.319,0,0,0,0,0,0,0,0,0,0,0,0
1998119,-76.2606,-42.4362,0,0,0,0,0,0,0,0,0,0,0,0
1998120,-76.2394,-42.5638,0,0,0,0,0,0,0,0,0,0,0,0
1998121,-76.2198,-42.681,0,0,0,0,0,0,0,0,0,0,0,0
1998122,-76.2055,-42.7668,0,0,0,0,0,0,0,0,0,0,0,0
1998123,-76.2,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998124,-76.2,-42.7945,0,0,0,0,0,0,0,0,0,0,0,0
1998125,-76.2,-42.7802,0,0,0,0,0,0,0,0,0,0,0,0
1998126,-76.2,-42.7606,0,0,0,0,0,0,0,0,0,0,0,0
1998127,-76.2,-42.7394,0,0,0,0,0,0,0,0,0,0,0,0
1998128,-76.2,-42.7198,0,0,0,0,0,0,0,0,0,0,0,0
1998129,-76.2,-42.7055,0,0,0,0,0,0,0,0,0,0,0,0
1998130,-76.2,-42.7,1,0,0,0,0,0,0,0,0,0,14,6
1998165,-76.2,-42.7,1,0,0,0,0,0,0,0,0,0,14,6
1998179,-76.2,-42.7,1,0,0,0,0,0,0,0,0,0,14,6
1998180,-76.2111,-42.6778,0,0,0,0,0,0,0,0,0,0,0,0
1998181,-76.2397,-42.6207,0,0,0,0,0,0,0,0,0,0,0,0
1998182,-76.2787,-42.5426,0,0,0,0,0,0,0,0,0,0,0,0
1998183,-76.3213,-42.4574,0,0,0,0,0,0,0,0,0,0,0,0
1998184,-76.3603,-42.3793,0,0,0,0,0,0,0,0,0,0,0,0
1998185,-76.3889,-42.3222,0,0,0,0,0,0,0,0,0,0,0,0
1998186,-76.4,-42.3,1,0,0,0,0,0,0,0,0,0,14,6
1998207,-76.3,-42.7,1,0,0,0,0,0,0,0,0,0,14,6
1998208,-76.2887,-42.6945,0,0,0,0,0,0,0,0,0,0,0,0
1998209,-76.2722,-42.6802,0,0,0,0,0,0,0,0,0,0,0,0
1998210,-76.253,-42.6606,0,0,0,0,0,0,0,0,0,0,0,0
1998211,-76.2336,-42.6394,0,0,0,0,0,0,0,0,0,0,0,0
1998212,-76.2166,-42.6198,0,0,0,0,0,0,0,0,0,0,0,0
1998213,-76.2046,-42.6055,0,0,0,0,0,0,0,0,0,0,0,0
1998214,-76.2,-42.6,1,0,0,0,0,0,0,0,0,0,14,6
1998228,-76.4,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998229,-76.3889,-42.8,0,0,0,0,0,0,0,0,0,0,0,0
1998230,-76.3603,-42.8,0,0,0,0,0,0,0,0,0,0,0,0
1998231,-76.3213,-42.8,0,0,0,0,0,0,0,0,0,0,0,0
1998232,-76.2787,-42.8,0,0,0,0,0,0,0,0,0,0,0,0
1998233,-76.2397,-42.8,0,0,0,0,0,0,0,0,0,0,0,0
1998234,-76.2111,-42.8,0,0,0,0,0,0,0,0,0,0,0,0
1998235,-76.2,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998249,-76.2,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998270,-76.3,-42.95,1,0,0,0,0,0,0,0,0,0,14,6
1998284,-76.3,-42.9,1,0,0,0,0,0,0,0,0,0,14,6
1998285,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998286,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998287,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998288,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998289,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998290,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998291,-76.3,-42.9,1,0,0,0,0,0,0,0,0,0,14,6
1998292,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998293,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998294,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998295,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998296,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998297,-76.3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998298,-76.3,-42.9,1,0,0,0,0,0,0,0,0,0,14,6
1998299,-76.2972,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998300,-76.2901,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998301,-76.2803,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998302,-76.2697,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998303,-76.2599,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998304,-76.2528,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
1998305,-76.25,-42.9,1,0,0,0,0,0,0,0,0,0,14,6
1998319,-76.25,-42.85,1,0,0,0,0,0,0,0,0,0,14,6
1998333,-76.3,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1998334,-76.2945,-42.79,0,0,0,0,0,0,0,0,0,0,0,0
1998335,-76.2802,-42.7739,0,0,0,0,0,0,0,0,0,0,0,0
1998336,-76.2606,-42.7546,0,0,0,0,0,0,0,0,0,0,0,0
1998337,-76.2394,-42.7349,0,0,0,0,0,0,0,0,0,0,0,0
1998338,-76.2198,-42.7173,0,0,0,0,0,0,0,0,0,0,0,0
1998339,-76.2055,-42.7048,0,0,0,0,0,0,0,0,0,0,0,0
1998340,-76.2,-42.7,1,0,0,0,0,0,0,0,0,0,14,6
1998354,-76.3,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1999003,-76.2,-42.7,1,0,0,0,0,0,0,0,0,0,14,6
1999045,-76.2,-42.8,1,0,0,0,0,0,0,0,0,0,14,6
1999080,-76.3,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999115,-76.3,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999116,-76.3,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999117,-76.3,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999118,-76.3,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999119,-76.3,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999120,-76.3,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999121,-76.3,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999122,-76.3,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999123,-76.2945,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999124,-76.2802,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999125,-76.2606,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999126,-76.2394,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999127,-76.2198,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999128,-76.2055,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999129,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999150,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999171,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999172,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999173,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999174,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999175,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999176,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999177,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999178,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999179,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999180,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999181,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999182,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999183,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999184,-76.2,-43,0,0,0,0,0,0,0,0,0,0,0,0
1999185,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999199,-76.2,-43,1,0,0,0,0,0,0,0,0,0,14,6
1999200,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999201,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999202,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999203,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999204,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999205,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999206,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999207,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999208,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999209,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999210,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999211,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999212,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999213,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999214,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999215,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999216,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999217,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999218,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999219,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999220,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999221,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999222,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999223,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999224,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999225,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999226,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999227,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999228,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999229,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999230,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999231,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999232,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999233,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999234,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999235,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999236,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999237,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999238,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999239,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999240,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999241,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999242,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999243,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999244,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999245,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999246,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999247,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999248,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999249,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999250,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999251,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999252,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999253,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999254,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999255,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999256,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999257,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999258,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999259,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999260,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999261,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999262,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999263,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999264,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999265,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999266,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999267,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999268,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999269,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999270,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999271,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999272,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999273,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999274,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999275,-76.2,-43,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999276,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999277,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999278,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999279,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999280,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999281,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999282,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999283,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999284,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999285,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999286,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999287,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999288,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999289,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999290,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999291,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999292,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999293,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999294,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999295,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999296,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999297,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999298,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999299,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999300,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999301,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999302,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999303,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999304,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999305,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999306,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999307,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999308,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999309,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999310,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999311,-76.2,-43,1,0,0,0,-76.2302,-43.3291,1,0,0,0,14,6
1999312,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999313,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999314,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999315,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999316,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999317,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999318,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999319,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999320,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999321,0,0,0,0,0,0,-76.2302,-43.3291,0,0,0,0,0,0
1999322,0,0,0,0,0,0,-76.2302,-43.3291,0,0,0,0,0,0
1999323,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999324,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
1999325,0,0,0,0,0,0,-76.2302,-43.3291,1,0,0,0,0,0
