date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992333,-65.6737,86.3801,1,0,0,0,0,0
1992334,-65.6902,86.3182,1,0,0,0,0,0
1992335,-65.7054,86.276,1,0,0,0,0,0
1992336,-65.7206,86.234,1,0,0,0,0,0
1992337,-65.7301,86.1643,1,0,0,0,0,0
1992338,-65.7338,86.0671,1,0,0,0,0,0
1992339,-65.7374,85.97,1,0,0,0,0,0
1992340,-65.7393,85.9214,1,0,0,0,0,0
1992341,-65.7393,85.9214,1,0,0,0,0,0
1992342,-65.7393,85.9214,1,0,0,0,0,0
1992343,-65.7244,85.9205,1,0,0,0,0,0
1992344,-65.6945,85.9186,1,0,0,0,0,0
1992345,-65.6646,85.9167,1,0,0,0,0,0
1992346,-65.6497,85.9157,1,0,0,0,0,0
1992347,-65.6497,85.9157,1,0,0,0,0,0
1992348,-65.6497,85.9157,1,0,0,0,0,0
1992349,-65.6549,85.8666,1,0,0,0,0,0
1992350,-65.6654,85.7685,1,0,0,0,0,0
1992351,-65.6759,85.6703,1,0,0,0,0,0
1992352,-65.6811,85.6212,1,0,0,0,0,0
1992353,-65.6811,85.6212,1,0,0,0,0,0
1992354,-65.6811,85.6212,1,0,0,0,0,0
1992355,-65.6942,85.5669,1,0,0,0,0,0
1992356,-65.7204,85.4582,1,0,0,0,0,0
1992357,-65.7467,85.3495,1,0,0,0,0,0
1992358,-65.7598,85.2951,1,0,0,0,0,0
1992359,-65.7598,85.2951,1,0,0,0,0,0
1992360,-65.7598,85.2951,1,0,0,0,0,0
1992361,-65.7598,85.2951,1,0,0,0,0,0
1992362,-65.7598,85.2951,1,0,0,0,0,0
1992363,-65.7598,85.2951,1,0,0,0,0,0
1992364,-65.7598,85.2951,1,0,0,0,0,0
1992365,-65.7598,85.295,0,0,0,0,0,0
1992366,-65.7598,85.2948,1,0,0,0,0,0
1993001,-65.7619,85.1028,1,0,0,0,0,0
1993002,-65.7612,85.0121,1,0,0,0,0,0
1993003,-65.7598,84.8314,1,0,0,0,0,0
1993004,-65.7584,84.6506,1,0,0,0,0,0
1993005,-65.7571,84.4699,1,0,0,0,0,0
1993006,-65.7557,84.2891,1,0,0,0,0,0
1993007,-65.7543,84.1084,1,0,0,0,0,0
1993008,-65.7529,83.9276,1,0,0,0,0,0
1993009,-65.7515,83.7469,1,0,0,0,0,0
1993010,-65.7501,83.5661,1,0,0,0,0,0
1993011,-65.7487,83.3854,1,0,0,0,0,0
1993012,-65.7474,83.2046,1,0,0,0,0,0
1993013,-65.746,83.0239,1,0,0,0,0,0
1993014,-65.7446,82.8431,1,0,0,0,0,0
1993015,-65.7432,82.6624,1,0,0,0,0,0
1993016,-65.7418,82.4816,1,0,0,0,0,0
1993017,-65.7404,82.3009,1,0,0,0,0,0
1993018,-65.7391,82.1201,1,0,0,0,0,0
1993019,-65.7377,81.9394,1,0,0,0,0,0
1993020,-65.7363,81.7586,1,0,0,0,0,0
1993021,-65.7349,81.5779,1,0,0,0,0,0
1993022,-65.7335,81.3971,1,0,0,0,0,0
1993023,-65.7321,81.2164,1,0,0,0,0,0
1993024,-65.7307,81.0356,1,0,0,0,0,0
1993025,-65.7294,80.8549,1,0,0,0,0,0
1993026,-65.728,80.6741,1,0,0,0,0,0
1993027,-65.7266,80.4934,1,0,0,0,0,0
1993028,-65.7259,80.403,1,0,0,0,0,0
1993029,-65.7259,80.403,1,0,0,0,0,0
1993030,-65.7259,80.403,1,0,0,0,0,0
1993031,-65.7434,80.3447,1,0,0,0,0,0
1993032,-65.7783,80.2279,1,0,0,0,0,0
1993033,-65.8132,80.1112,1,0,0,0,0,0
1993034,-65.8307,80.0529,1,0,0,0,0,0
1993035,-65.8307,80.0529,1,0,0,0,0,0
1993036,-65.8307,80.0529,1,0,0,0,0,0
1993037,-65.8307,80.0529,1,0,0,0,0,0
1993038,-65.8307,80.0529,1,0,0,0,0,0
1993039,-65.8307,80.0529,1,0,0,0,0,0
1993040,-65.8209,80.0369,1,0,0,0,0,0
1993041,-65.8014,80.0049,1,0,0,0,0,0
1993042,-65.7819,79.9729,1,0,0,0,0,0
1993043,-65.7722,79.9569,1,0,0,0,0,0
1993044,-65.7722,79.9569,1,0,0,0,0,0
1993045,-65.7722,79.9569,1,0,0,0,0,0
